timestamp,event,mode,ticker,side,entry_price,qty,time_left,btc_price,strike,raw_yes_bid,raw_no_bid,ask_yes,ask_no,spread,yes_liq,no_liq,obi,bankroll,rolling_24h_loss,ml_direction,ml_confidence,ml_proba_up,ml_tau,ml_birth_ts,signal_age_min,ob_stale,ob_last_delta_age,ws_connected,filter_reason,order_id,client_order_id,order_status,kalshi_fill_qty,kalshi_fill_price,kalshi_fill_cost,kalshi_fees,stop_trail,stop_best_bid,stop_active,settlement_source,btc_price_at_settlement,gross_proceeds,gross_cost,net_fees,pnl_this_trade,reconcile_estimated_pnl,reconcile_actual_pnl,reconcile_delta,msg
2026-04-29 20:14:59.398493,HRTBT,LIVE,KXBTC15M-26APR291615-15,,0,0,0.01,75485.88,75504.77,4,99,1,96,-3,71.27999999999997,6670.01,-0.979,5.03,-0.41,0,0.5525,0.4475,0.0,1777492845.169909,14.24,0,0.2,1,,,,,0,0,0.0,0.0,25,36,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:15:56.156429,ML_INFERENCE,LIVE,KXBTC15M-26APR291630-30,,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,5.03,-0.41,1,0.5104,0.5104,0.5,1777493756.156412,0.0,0,4.7,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UP | conf=0.5104 | proba_up=0.5104 | tau=0.500 | window=14.2m left | atr=62.73 | BTC=75542.49
2026-04-29 20:15:58.165730,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,14.03,75520.07,75496.51,62,37,63,38,1,3406.59,4410.360000000001,-0.128,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,0.03,0,0.2,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:16:08.175103,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,13.86,75513.68,75496.51,62,40,60,38,-2,3236.9299999999994,4556.5,-0.169,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,0.2,0,0.2,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:16:18.198819,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,13.7,75516.88,75496.51,61,40,60,39,-1,4098.039999999999,3735.040000000001,0.046,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,0.37,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:16:28.222158,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,13.53,75538.99,75496.51,66,40,60,34,-6,3796.1300000000006,858.310000000002,0.631,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,0.53,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:16:38.238431,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,13.36,75523.26,75496.51,63,36,64,37,1,3771.23,4406.19,-0.078,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,0.7,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:16:48.251742,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,13.2,75526.19,75496.51,64,39,61,36,-3,3862.91,1069.6300000000008,0.566,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,0.87,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:16:58.266548,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,13.03,75526.18,75496.51,63,39,61,37,-2,3888.600000000001,122.00000000000068,0.939,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,1.04,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:17:08.279791,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,12.86,75551.76,75496.51,69,30,70,31,1,3690.46,5485.22,-0.196,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,1.2,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:17:18.352323,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,12.69,75551.96,75496.51,68,31,69,32,1,4883.62,3610.1200000000003,0.15,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,1.37,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:17:18.576668,SETTLE_VERIFIED,LIVE,KXBTC15M-26APR291615-15,,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,5.03,-0.41,,0.0,0.0,0.0,0,0.0,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,kalshi_api_no_position,75545.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Market settled NO | no position held
2026-04-29 20:17:28.365297,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,12.53,75531.53,75496.51,67,35,65,33,-2,1426.0000000000002,3898.6599999999994,-0.464,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,1.54,0,0.2,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:17:38.383044,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,12.36,75504.11,75496.51,67,44,56,33,-11,101.00000000000122,4333.489999999999,-0.954,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,1.7,0,0.2,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:17:48.396973,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,12.19,75511.67,75496.51,58,45,55,42,-3,3707.260000000001,1950.5899999999986,0.31,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,1.87,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:17:58.455765,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,12.03,75509.02,75496.51,58,45,55,42,-3,3537.2900000000013,4264.799999999999,-0.093,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,2.04,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:18:08.471358,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,11.86,75523.24,75496.51,64,45,55,36,-9,3793.47,73.31000000000003,0.962,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,2.21,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:18:18.487491,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,11.69,75522.51,75496.51,63,37,63,37,0,3576.54,5415.749999999999,-0.205,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,2.37,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:18:28.500862,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,11.52,75547.99,75496.51,69,37,63,31,-6,3565.9199999999996,1623.5400000000006,0.374,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,2.54,0,0.1,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:18:38.514017,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,11.36,75545.98,75496.51,69,37,63,31,-6,3791.539999999999,125.82000000000063,0.936,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,2.71,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:18:48.526475,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,11.19,75545.33,75496.51,70,29,71,30,1,3751.6100000000006,4138.35,-0.049,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,2.87,0,0.1,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:18:49.431328,BALANCE_SYNC,LIVE,,,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,5.03,-0.41,,0.0,0.0,0.0,0,0.0,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kalshi confirmed balance: $5.03
2026-04-29 20:18:58.539601,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,11.02,75561.52,75496.51,74,28,72,26,-2,3494.54,2779.9200000000005,0.114,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,3.04,0,0.2,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:19:08.551997,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,10.86,75575.42,75496.51,77,28,72,23,-5,4926.800000000001,97.00000000000125,0.961,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,3.21,0,0.2,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:19:18.565643,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,10.69,75577.49,75496.51,80,20,80,20,0,4819.689999999999,4045.4100000000003,0.087,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,3.37,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:19:28.579534,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,10.52,75577.42,75496.51,80,20,80,20,0,4358.5999999999985,4069.540000000001,0.034,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,3.54,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:19:38.683593,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,10.36,75595.88,75496.51,82,20,80,18,-2,4705.870000000001,839.0000000000008,0.697,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,3.71,0,0.1,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:19:48.696805,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,10.19,75599.8,75496.51,82,17,83,18,1,6047.11,2608.5200000000004,0.397,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,3.88,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:19:58.711803,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,10.02,75618.54,75496.51,85,15,85,15,0,6261.600000000002,2385.110000000001,0.448,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,4.04,0,0.2,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:20:08.723581,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,9.85,75615.61,75496.51,86,15,85,14,-1,5862.7400000000025,3713.1100000000006,0.224,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,4.21,0,0.1,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:20:18.777628,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,9.69,75603.01,75496.51,86,14,86,14,0,4172.75,3733.7699999999995,0.056,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,4.38,0,0.2,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:20:28.794350,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,9.52,75607.83,75496.51,86,14,86,14,0,14764.37,3977.44,0.576,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,4.54,0,0.3,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:20:38.805279,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,9.35,75612.96,75496.51,86,14,86,14,0,5241.360000000001,3438.5200000000004,0.208,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,4.71,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:20:48.820686,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,9.19,75612.71,75496.51,88,11,89,12,1,3395.93,4054.55,-0.088,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,4.88,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:20:58.841469,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,9.02,75615.43,75496.51,87,12,88,13,1,5507.17,3534.6800000000007,0.218,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,5.04,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:21:08.857758,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,8.85,75634.99,75496.51,89,12,88,11,-1,5199.91,3564.9100000000008,0.187,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,5.21,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:21:18.873948,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,8.69,75618.96,75496.51,89,10,90,11,1,5645.58,87159.77,-0.878,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,5.38,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:21:28.938136,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,8.52,75618.96,75496.51,89,10,90,11,1,5509.149999999999,6276.34,-0.065,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,5.55,0,0.1,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:21:38.949277,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,8.35,75633.11,75496.51,91,8,92,9,1,18741.55,86674.69,-0.644,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,5.71,0,0.1,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:21:48.968338,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,8.18,75615.76,75496.51,91,10,90,9,-1,5014.51,84919.64,-0.888,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,5.88,0,0.2,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:21:59.011364,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,8.02,75609.39,75496.51,91,10,90,9,-1,5389.71,85101.22,-0.881,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,6.05,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:22:09.028054,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,7.85,75625.33,75496.51,91,8,92,9,1,19774.35,84323.38,-0.62,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,6.21,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:22:19.045394,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,7.68,75596.62,75496.51,90,10,90,10,0,4557.519999999999,85807.54,-0.899,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,6.38,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:22:29.061398,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,7.52,75588.32,75496.51,90,12,88,10,-2,3687.419999999999,7752.23,-0.355,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,6.55,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:22:39.863354,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,7.34,75588.64,75496.51,90,13,87,10,-3,4687.110000000001,5121.1,-0.044,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,6.73,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:22:49.880628,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,7.17,75603.81,75496.51,90,13,87,10,-3,4878.79,1768.3100000000004,0.468,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,6.9,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:23:00.036056,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,7.0,75604.05,75496.51,90,13,87,10,-3,4789.16,2003.3100000000006,0.41,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,7.06,0,0.2,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:23:10.150379,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,6.83,75596.39,75496.51,89,10,90,11,1,5238.79,4033.49,0.13,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,7.23,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:23:20.166256,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,6.66,75594.02,75496.51,89,10,90,11,1,4889.63,83631.13,-0.89,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,7.4,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:23:30.235535,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,6.5,75596.62,75496.51,90,10,90,10,0,3545.6099999999997,2422.81,0.188,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,7.57,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:23:40.250320,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,6.33,75610.18,75496.51,92,7,93,8,1,18225.65,100728.0,-0.694,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,7.73,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:23:49.470904,BALANCE_SYNC,LIVE,,,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,5.03,-0.41,,0.0,0.0,0.0,0,0.0,0,0.1,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kalshi confirmed balance: $5.03
2026-04-29 20:23:50.277257,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,6.16,75611.74,75496.51,93,7,93,7,0,16253.7,86055.58,-0.682,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,7.9,0,0.1,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:24:00.290115,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,6.0,75603.35,75496.51,93,7,93,7,0,3951.2499999999995,100037.77,-0.924,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,8.07,0,0.1,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:24:10.300680,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,5.83,75593.98,75496.51,93,7,93,7,0,4570.65,90546.66,-0.904,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,8.24,0,0.2,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:24:20.350718,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,5.66,75615.76,75496.51,95,7,93,5,-2,10282.130000000001,85948.86,-0.786,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,8.4,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:24:30.482366,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,5.49,75599.82,75496.51,94,7,93,6,-1,3851.54,98806.65000000001,-0.925,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,8.57,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:24:40.511733,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,5.32,75595.71,75496.51,93,7,93,7,0,15513.0,83813.0,-0.688,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,8.74,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:24:50.532242,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,5.16,75595.99,75496.51,93,6,94,7,1,18118.24,95713.58,-0.682,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,8.91,0,0.1,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:25:00.574831,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,4.99,75588.96,75496.51,92,7,93,8,1,21669.29,85867.2,-0.597,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,9.07,0,0.1,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:25:10.586541,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,4.82,75615.74,75496.51,95,5,95,5,0,10704.51,3606.46,0.496,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,9.24,0,0.2,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:25:20.597048,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,4.66,75612.83,75496.51,96,3,97,4,1,21136.69,4031.21,0.68,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,9.41,0,0.2,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:25:30.621042,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,4.49,75591.4,75496.51,96,4,96,4,0,2674.1400000000003,101565.77,-0.949,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,9.57,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:25:40.634565,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,4.32,75610.1,75496.51,93,2,98,7,5,195.0,2065.0,-0.827,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,9.74,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:25:50.743229,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,4.15,75603.99,75496.51,97,3,97,3,0,2076.6800000000003,3939.0,-0.31,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,9.91,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:26:00.760502,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,3.99,75599.93,75496.51,97,3,97,3,0,9554.01,4063.11,0.403,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,10.08,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:26:10.786186,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,3.82,75611.98,75496.51,98,2,98,2,0,600.0,481.0,0.11,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,10.24,0,0.1,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:26:20.860638,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,3.65,75616.83,75496.51,98,2,98,2,0,4406.46,1533.44,0.484,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,10.41,0,0.5,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:26:30.879975,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,3.49,75628.51,75496.51,99,1,99,1,0,6502.890000000001,181.8,0.946,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,10.58,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:26:40.891799,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,3.32,75615.76,75496.51,99,1,99,1,0,7691.02,244.0,0.939,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,10.75,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:26:50.902243,HRTBT,LIVE,KXBTC15M-26APR291630-30,,0,0,3.15,75613.17,75496.51,98,1,99,2,1,10824.880000000001,704.0,0.878,5.03,-0.41,1,0.5104,0.5104,0.0,1777493756.156412,10.91,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
